OBJECTID,X,Y
2103,274710.9844,3329873.735
2104,274790.9844,3329873.735
2105,274870.9844,3329873.735
2106,274950.9844,3329873.735
2107,275030.9844,3329873.735
2108,268950.9844,3329953.735
2109,269030.9844,3329953.735
2110,269110.9844,3329953.735
2111,269190.9844,3329953.735
2112,269270.9844,3329953.735
2113,269350.9844,3329953.735
2114,269430.9844,3329953.735
2115,269510.9844,3329953.735
2116,269590.9844,3329953.735
2117,269670.9844,3329953.735
2118,269750.9844,3329953.735
2119,269830.9844,3329953.735
2120,269910.9844,3329953.735
2121,269990.9844,3329953.735
2122,270070.9844,3329953.735
2123,270150.9844,3329953.735
2124,270230.9844,3329953.735
2125,270310.9844,3329953.735
2126,270390.9844,3329953.735
2127,270470.9844,3329953.735
2128,270550.9844,3329953.735
2129,270630.9844,3329953.735
2130,270710.9844,3329953.735
2131,270790.9844,3329953.735
2132,270870.9844,3329953.735
2133,270950.9844,3329953.735
2134,271030.9844,3329953.735
2135,271110.9844,3329953.735
2136,271190.9844,3329953.735
2137,271270.9844,3329953.735
2138,271350.9844,3329953.735
2139,271430.9844,3329953.735
2140,271510.9844,3329953.735
2141,271590.9844,3329953.735
2142,271670.9844,3329953.735
2143,271750.9844,3329953.735
2144,271830.9844,3329953.735
2145,271910.9844,3329953.735
2146,271990.9844,3329953.735
2147,272070.9844,3329953.735
2148,272150.9844,3329953.735
2149,272230.9844,3329953.735
2150,272310.9844,3329953.735
2151,272390.9844,3329953.735
2152,272470.9844,3329953.735
2153,272550.9844,3329953.735
2154,272630.9844,3329953.735
2155,272710.9844,3329953.735
2156,272790.9844,3329953.735
2157,272870.9844,3329953.735
2158,272950.9844,3329953.735
2159,273030.9844,3329953.735
2160,273110.9844,3329953.735
2161,273190.9844,3329953.735
2162,273270.9844,3329953.735
2163,273350.9844,3329953.735
2164,273430.9844,3329953.735
2165,273510.9844,3329953.735
2166,273590.9844,3329953.735
2167,273670.9844,3329953.735
2168,273750.9844,3329953.735
2169,273830.9844,3329953.735
2170,273910.9844,3329953.735
2171,273990.9844,3329953.735
2172,274070.9844,3329953.735
2173,274150.9844,3329953.735
2174,274230.9844,3329953.735
2175,274310.9844,3329953.735
2176,274390.9844,3329953.735
2177,274470.9844,3329953.735
2178,274550.9844,3329953.735
2179,274630.9844,3329953.735
2180,274710.9844,3329953.735
2181,274790.9844,3329953.735
2182,274870.9844,3329953.735
2183,274950.9844,3329953.735
2184,275030.9844,3329953.735
2185,268790.9844,3330033.735
2186,268870.9844,3330033.735
2187,268950.9844,3330033.735
2188,269030.9844,3330033.735
2189,269110.9844,3330033.735
2190,269190.9844,3330033.735
2191,269270.9844,3330033.735
2192,269350.9844,3330033.735
2193,269430.9844,3330033.735
2194,269510.9844,3330033.735
2195,269590.9844,3330033.735
2196,269670.9844,3330033.735
2197,269750.9844,3330033.735
2198,269830.9844,3330033.735
2199,269910.9844,3330033.735
2200,269990.9844,3330033.735
2201,270070.9844,3330033.735
2202,270150.9844,3330033.735
2203,270230.9844,3330033.735
2204,270310.9844,3330033.735
2205,270390.9844,3330033.735
2206,270470.9844,3330033.735
2207,270550.9844,3330033.735
2208,270630.9844,3330033.735
2209,270710.9844,3330033.735
2210,270790.9844,3330033.735
2211,270870.9844,3330033.735
2212,270950.9844,3330033.735
2213,271030.9844,3330033.735
2214,271110.9844,3330033.735
2215,271190.9844,3330033.735
2216,271270.9844,3330033.735
2217,271350.9844,3330033.735
2218,271430.9844,3330033.735
2219,271510.9844,3330033.735
2220,271590.9844,3330033.735
2221,271670.9844,3330033.735
2222,271750.9844,3330033.735
2223,271830.9844,3330033.735
2224,271910.9844,3330033.735
2225,271990.9844,3330033.735
2226,272070.9844,3330033.735
2227,272150.9844,3330033.735
2228,272230.9844,3330033.735
2229,272310.9844,3330033.735
2230,272390.9844,3330033.735
2231,272470.9844,3330033.735
2232,272550.9844,3330033.735
2233,272630.9844,3330033.735
2234,273830.9844,3330033.735
2235,273910.9844,3330033.735
2236,273990.9844,3330033.735
2237,274070.9844,3330033.735
2238,274150.9844,3330033.735
2239,274230.9844,3330033.735
2240,274310.9844,3330033.735
2241,274390.9844,3330033.735
2242,274470.9844,3330033.735
2243,274550.9844,3330033.735
2244,274630.9844,3330033.735
2245,274710.9844,3330033.735
2246,274790.9844,3330033.735
2247,274870.9844,3330033.735
2248,274950.9844,3330033.735
2249,275030.9844,3330033.735
2250,268630.9844,3330113.735
2251,268710.9844,3330113.735
2252,268790.9844,3330113.735
2253,268870.9844,3330113.735
2254,268950.9844,3330113.735
2255,269030.9844,3330113.735
2256,269110.9844,3330113.735
2257,269190.9844,3330113.735
2258,269270.9844,3330113.735
2259,269350.9844,3330113.735
2260,269430.9844,3330113.735
2261,269510.9844,3330113.735
2262,269590.9844,3330113.735
2263,269670.9844,3330113.735
2264,269750.9844,3330113.735
2265,269830.9844,3330113.735
2266,269910.9844,3330113.735
2267,269990.9844,3330113.735
2268,270070.9844,3330113.735
2269,270150.9844,3330113.735
2270,270230.9844,3330113.735
2271,270310.9844,3330113.735
2272,270390.9844,3330113.735
2273,270470.9844,3330113.735
2274,270550.9844,3330113.735
2275,270630.9844,3330113.735
2276,270710.9844,3330113.735
2277,270790.9844,3330113.735
2278,270870.9844,3330113.735
2279,270950.9844,3330113.735
2280,271030.9844,3330113.735
2281,271110.9844,3330113.735
2282,271190.9844,3330113.735
2283,271270.9844,3330113.735
2284,271350.9844,3330113.735
2285,271430.9844,3330113.735
2286,271510.9844,3330113.735
2287,271590.9844,3330113.735
2288,271670.9844,3330113.735
2289,271750.9844,3330113.735
2290,271830.9844,3330113.735
2291,271910.9844,3330113.735
2292,271990.9844,3330113.735
2293,272070.9844,3330113.735
2294,272150.9844,3330113.735
2295,272230.9844,3330113.735
2296,272310.9844,3330113.735
2297,273910.9844,3330113.735
2298,273990.9844,3330113.735
2299,274070.9844,3330113.735
2300,274150.9844,3330113.735
2301,274230.9844,3330113.735
2302,274310.9844,3330113.735
2303,274390.9844,3330113.735
2304,274470.9844,3330113.735
2305,274550.9844,3330113.735
2306,274630.9844,3330113.735
2307,274710.9844,3330113.735
2308,274790.9844,3330113.735
2309,274870.9844,3330113.735
2310,274950.9844,3330113.735
2311,275030.9844,3330113.735
2312,268470.9844,3330193.735
2313,268550.9844,3330193.735
2314,268630.9844,3330193.735
2315,268710.9844,3330193.735
2316,268790.9844,3330193.735
2317,268870.9844,3330193.735
2318,268950.9844,3330193.735
2319,269030.9844,3330193.735
2320,269110.9844,3330193.735
2321,269190.9844,3330193.735
2322,269270.9844,3330193.735
2323,269350.9844,3330193.735
2324,269430.9844,3330193.735
2325,269510.9844,3330193.735
2326,269590.9844,3330193.735
2327,269670.9844,3330193.735
2328,269750.9844,3330193.735
2329,269830.9844,3330193.735
2330,269910.9844,3330193.735
2331,269990.9844,3330193.735
2332,270070.9844,3330193.735
2333,270150.9844,3330193.735
2334,270230.9844,3330193.735
2335,270310.9844,3330193.735
2336,270390.9844,3330193.735
2337,270470.9844,3330193.735
2338,270550.9844,3330193.735
2339,270630.9844,3330193.735
2340,270710.9844,3330193.735
2341,270790.9844,3330193.735
2342,270870.9844,3330193.735
2343,270950.9844,3330193.735
2344,271030.9844,3330193.735
2345,271110.9844,3330193.735
2346,271190.9844,3330193.735
2347,271270.9844,3330193.735
2348,271350.9844,3330193.735
2349,271430.9844,3330193.735
2350,271510.9844,3330193.735
2351,271590.9844,3330193.735
2352,271670.9844,3330193.735
2353,271750.9844,3330193.735
2354,271830.9844,3330193.735
2355,271910.9844,3330193.735
2356,271990.9844,3330193.735
2357,272070.9844,3330193.735
2358,272150.9844,3330193.735
2359,272230.9844,3330193.735
2360,273910.9844,3330193.735
2361,273990.9844,3330193.735
2362,274070.9844,3330193.735
2363,274150.9844,3330193.735
2364,274230.9844,3330193.735
2365,274310.9844,3330193.735
2366,274390.9844,3330193.735
2367,274470.9844,3330193.735
2368,274550.9844,3330193.735
2369,274630.9844,3330193.735
2370,274710.9844,3330193.735
2371,274790.9844,3330193.735
2372,274870.9844,3330193.735
2373,274950.9844,3330193.735
2374,275030.9844,3330193.735
2375,268390.9844,3330273.735
2376,268470.9844,3330273.735
2377,268550.9844,3330273.735
2378,268630.9844,3330273.735
2379,268710.9844,3330273.735
2380,268790.9844,3330273.735
2381,268870.9844,3330273.735
2382,268950.9844,3330273.735
2383,269030.9844,3330273.735
2384,269110.9844,3330273.735
2385,269190.9844,3330273.735
2386,269270.9844,3330273.735
2387,269350.9844,3330273.735
2388,269430.9844,3330273.735
2389,269510.9844,3330273.735
2390,269590.9844,3330273.735
2391,269670.9844,3330273.735
2392,269750.9844,3330273.735
2393,269830.9844,3330273.735
2394,269910.9844,3330273.735
2395,269990.9844,3330273.735
2396,270070.9844,3330273.735
2397,270150.9844,3330273.735
2398,270230.9844,3330273.735
2399,270310.9844,3330273.735
2400,270390.9844,3330273.735
2401,270470.9844,3330273.735
2402,270550.9844,3330273.735
2403,270630.9844,3330273.735
2404,270710.9844,3330273.735
2405,270790.9844,3330273.735
2406,270870.9844,3330273.735
2407,270950.9844,3330273.735
2408,271030.9844,3330273.735
2409,271110.9844,3330273.735
2410,271190.9844,3330273.735
2411,271270.9844,3330273.735
2412,271350.9844,3330273.735
2413,271430.9844,3330273.735
2414,271510.9844,3330273.735
2415,271590.9844,3330273.735
2416,271670.9844,3330273.735
2417,271750.9844,3330273.735
2418,271830.9844,3330273.735
2419,271910.9844,3330273.735
2420,271990.9844,3330273.735
2421,272070.9844,3330273.735
2422,273910.9844,3330273.735
2423,273990.9844,3330273.735
2424,274070.9844,3330273.735
2425,274150.9844,3330273.735
2426,274230.9844,3330273.735
2427,274310.9844,3330273.735
2428,274390.9844,3330273.735
2429,274470.9844,3330273.735
2430,274550.9844,3330273.735
2431,274630.9844,3330273.735
2432,274710.9844,3330273.735
2433,274790.9844,3330273.735
2434,274870.9844,3330273.735
2435,274950.9844,3330273.735
2436,275030.9844,3330273.735
2437,268310.9844,3330353.735
2438,268390.9844,3330353.735
2439,268470.9844,3330353.735
2440,268550.9844,3330353.735
2441,268630.9844,3330353.735
2442,268710.9844,3330353.735
2443,268790.9844,3330353.735
2444,268870.9844,3330353.735
2445,268950.9844,3330353.735
2446,269030.9844,3330353.735
2447,269110.9844,3330353.735
2448,269190.9844,3330353.735
2449,269270.9844,3330353.735
2450,269350.9844,3330353.735
2451,269430.9844,3330353.735
2452,269510.9844,3330353.735
2453,269590.9844,3330353.735
2454,269670.9844,3330353.735
2455,269750.9844,3330353.735
2456,269830.9844,3330353.735
2457,269910.9844,3330353.735
2458,269990.9844,3330353.735
2459,270070.9844,3330353.735
2460,270150.9844,3330353.735
2461,270230.9844,3330353.735
2462,270310.9844,3330353.735
2463,270390.9844,3330353.735
2464,270470.9844,3330353.735
2465,270550.9844,3330353.735
2466,270630.9844,3330353.735
2467,270710.9844,3330353.735
2468,270790.9844,3330353.735
2469,270870.9844,3330353.735
2470,270950.9844,3330353.735
2471,271030.9844,3330353.735
2472,271110.9844,3330353.735
2473,271190.9844,3330353.735
2474,271270.9844,3330353.735
2475,271350.9844,3330353.735
2476,271430.9844,3330353.735
2477,271510.9844,3330353.735
2478,271590.9844,3330353.735
2479,271670.9844,3330353.735
2480,271750.9844,3330353.735
2481,271830.9844,3330353.735
2482,271910.9844,3330353.735
2483,271990.9844,3330353.735
2484,273990.9844,3330353.735
2485,274070.9844,3330353.735
2486,274150.9844,3330353.735
2487,274230.9844,3330353.735
2488,274310.9844,3330353.735
2489,274390.9844,3330353.735
2490,274470.9844,3330353.735
2491,274550.9844,3330353.735
2492,274630.9844,3330353.735
2493,274710.9844,3330353.735
2494,274790.9844,3330353.735
2495,274870.9844,3330353.735
2496,274950.9844,3330353.735
2497,275030.9844,3330353.735
2498,268230.9844,3330433.735
2499,268310.9844,3330433.735
2500,268390.9844,3330433.735
2501,268470.9844,3330433.735
2502,268550.9844,3330433.735
2503,268630.9844,3330433.735
2504,268710.9844,3330433.735
2505,268790.9844,3330433.735
2506,268870.9844,3330433.735
2507,268950.9844,3330433.735
2508,269030.9844,3330433.735
2509,269110.9844,3330433.735
2510,269190.9844,3330433.735
2511,269270.9844,3330433.735
2512,269350.9844,3330433.735
2513,269430.9844,3330433.735
2514,269510.9844,3330433.735
2515,269590.9844,3330433.735
2516,269670.9844,3330433.735
2517,269750.9844,3330433.735
2518,269830.9844,3330433.735
2519,269910.9844,3330433.735
2520,269990.9844,3330433.735
2521,270070.9844,3330433.735
2522,270150.9844,3330433.735
2523,270230.9844,3330433.735
2524,270310.9844,3330433.735
2525,270390.9844,3330433.735
2526,270470.9844,3330433.735
2527,270550.9844,3330433.735
2528,270630.9844,3330433.735
2529,270710.9844,3330433.735
2530,270790.9844,3330433.735
2531,270870.9844,3330433.735
2532,270950.9844,3330433.735
2533,271030.9844,3330433.735
2534,271110.9844,3330433.735
2535,271190.9844,3330433.735
2536,271270.9844,3330433.735
2537,271350.9844,3330433.735
2538,271430.9844,3330433.735
2539,271510.9844,3330433.735
2540,271590.9844,3330433.735
2541,271670.9844,3330433.735
2542,271750.9844,3330433.735
2543,271830.9844,3330433.735
2544,271910.9844,3330433.735
2545,273990.9844,3330433.735
2546,274070.9844,3330433.735
2547,274150.9844,3330433.735
2548,274230.9844,3330433.735
2549,274310.9844,3330433.735
2550,274390.9844,3330433.735
2551,274470.9844,3330433.735
2552,274550.9844,3330433.735
2553,274630.9844,3330433.735
2554,274710.9844,3330433.735
2555,274790.9844,3330433.735
2556,274870.9844,3330433.735
2557,274950.9844,3330433.735
2558,268150.9844,3330513.735
2559,268230.9844,3330513.735
2560,268310.9844,3330513.735
2561,268390.9844,3330513.735
2562,268470.9844,3330513.735
2563,268550.9844,3330513.735
2564,268630.9844,3330513.735
2565,268710.9844,3330513.735
2566,268790.9844,3330513.735
2567,268870.9844,3330513.735
2568,268950.9844,3330513.735
2569,269030.9844,3330513.735
2570,269110.9844,3330513.735
2571,269190.9844,3330513.735
2572,269270.9844,3330513.735
2573,269350.9844,3330513.735
2574,269430.9844,3330513.735
2575,269510.9844,3330513.735
2576,269590.9844,3330513.735
2577,269670.9844,3330513.735
2578,269750.9844,3330513.735
2579,269830.9844,3330513.735
2580,269910.9844,3330513.735
2581,269990.9844,3330513.735
2582,270070.9844,3330513.735
2583,270150.9844,3330513.735
2584,270230.9844,3330513.735
2585,270310.9844,3330513.735
2586,270390.9844,3330513.735
2587,270470.9844,3330513.735
2588,270550.9844,3330513.735
2589,270630.9844,3330513.735
2590,270710.9844,3330513.735
2591,270790.9844,3330513.735
2592,270870.9844,3330513.735
2593,270950.9844,3330513.735
2594,271030.9844,3330513.735
2595,271110.9844,3330513.735
2596,271190.9844,3330513.735
2597,271270.9844,3330513.735
2598,271350.9844,3330513.735
2599,271430.9844,3330513.735
2600,271510.9844,3330513.735
2601,271590.9844,3330513.735
2602,271670.9844,3330513.735
2603,271750.9844,3330513.735
2604,271830.9844,3330513.735
2605,273990.9844,3330513.735
2606,274070.9844,3330513.735
2607,274150.9844,3330513.735
2608,274230.9844,3330513.735
2609,274310.9844,3330513.735
2610,274390.9844,3330513.735
2611,274470.9844,3330513.735
2612,274550.9844,3330513.735
2613,274630.9844,3330513.735
2614,274710.9844,3330513.735
2615,274790.9844,3330513.735
2616,274870.9844,3330513.735
2617,274950.9844,3330513.735
2618,268070.9844,3330593.735
2619,268150.9844,3330593.735
2620,268230.9844,3330593.735
2621,268310.9844,3330593.735
2622,268390.9844,3330593.735
2623,268470.9844,3330593.735
2624,268550.9844,3330593.735
2625,268630.9844,3330593.735
2626,268710.9844,3330593.735
2627,268790.9844,3330593.735
2628,268870.9844,3330593.735
2629,268950.9844,3330593.735
2630,269030.9844,3330593.735
2631,269110.9844,3330593.735
2632,269190.9844,3330593.735
2633,269270.9844,3330593.735
2634,269350.9844,3330593.735
2635,269430.9844,3330593.735
2636,269510.9844,3330593.735
2637,269590.9844,3330593.735
2638,269670.9844,3330593.735
2639,269750.9844,3330593.735
2640,269830.9844,3330593.735
2641,269910.9844,3330593.735
2642,269990.9844,3330593.735
2643,270070.9844,3330593.735
2644,270150.9844,3330593.735
2645,270230.9844,3330593.735
2646,270310.9844,3330593.735
2647,270390.9844,3330593.735
2648,270470.9844,3330593.735
2649,270550.9844,3330593.735
2650,270630.9844,3330593.735
2651,270710.9844,3330593.735
2652,270790.9844,3330593.735
2653,270870.9844,3330593.735
2654,270950.9844,3330593.735
2655,271030.9844,3330593.735
2656,271110.9844,3330593.735
2657,271190.9844,3330593.735
2658,271270.9844,3330593.735
2659,271350.9844,3330593.735
2660,271430.9844,3330593.735
2661,271510.9844,3330593.735
2662,271590.9844,3330593.735
2663,271670.9844,3330593.735
2664,274150.9844,3330593.735
2665,274230.9844,3330593.735
2666,274310.9844,3330593.735
2667,274390.9844,3330593.735
2668,274470.9844,3330593.735
2669,274550.9844,3330593.735
2670,274630.9844,3330593.735
2671,274710.9844,3330593.735
2672,274790.9844,3330593.735
2673,226790.9844,3330673.735
2674,226870.9844,3330673.735
2675,226950.9844,3330673.735
2676,227030.9844,3330673.735
2677,227110.9844,3330673.735
2678,227190.9844,3330673.735
2679,227270.9844,3330673.735
2680,227350.9844,3330673.735
2681,227430.9844,3330673.735
2682,227510.9844,3330673.735
2683,227590.9844,3330673.735
2684,227670.9844,3330673.735
2685,227750.9844,3330673.735
2686,227830.9844,3330673.735
2687,227910.9844,3330673.735
2688,227990.9844,3330673.735
2689,267990.9844,3330673.735
2690,268070.9844,3330673.735
2691,268150.9844,3330673.735
2692,268230.9844,3330673.735
2693,268310.9844,3330673.735
2694,268390.9844,3330673.735
2695,268470.9844,3330673.735
2696,268550.9844,3330673.735
2697,268630.9844,3330673.735
2698,268710.9844,3330673.735
2699,268790.9844,3330673.735
2700,268870.9844,3330673.735
2701,268950.9844,3330673.735
2702,269030.9844,3330673.735
2703,269110.9844,3330673.735
2704,269190.9844,3330673.735
2705,269270.9844,3330673.735
2706,269350.9844,3330673.735
2707,269430.9844,3330673.735
2708,269510.9844,3330673.735
2709,269590.9844,3330673.735
2710,269670.9844,3330673.735
2711,269750.9844,3330673.735
2712,269830.9844,3330673.735
2713,269910.9844,3330673.735
2714,269990.9844,3330673.735
2715,270070.9844,3330673.735
2716,270150.9844,3330673.735
2717,270230.9844,3330673.735
2718,270310.9844,3330673.735
2719,270390.9844,3330673.735
2720,270470.9844,3330673.735
2721,270550.9844,3330673.735
2722,270630.9844,3330673.735
2723,270710.9844,3330673.735
2724,270790.9844,3330673.735
2725,270870.9844,3330673.735
2726,270950.9844,3330673.735
2727,271030.9844,3330673.735
2728,271110.9844,3330673.735
2729,271190.9844,3330673.735
2730,271270.9844,3330673.735
2731,271350.9844,3330673.735
2732,271430.9844,3330673.735
2733,271510.9844,3330673.735
2734,271590.9844,3330673.735
2735,226630.9844,3330753.735
2736,226710.9844,3330753.735
2737,226790.9844,3330753.735
2738,226870.9844,3330753.735
2739,226950.9844,3330753.735
2740,227030.9844,3330753.735
2741,227110.9844,3330753.735
2742,227190.9844,3330753.735
2743,227270.9844,3330753.735
2744,227350.9844,3330753.735
2745,227430.9844,3330753.735
2746,227510.9844,3330753.735
2747,227590.9844,3330753.735
2748,227670.9844,3330753.735
2749,227750.9844,3330753.735
2750,227830.9844,3330753.735
2751,227910.9844,3330753.735
2752,227990.9844,3330753.735
2753,228070.9844,3330753.735
2754,228150.9844,3330753.735
2755,228230.9844,3330753.735
2756,228310.9844,3330753.735
2757,228390.9844,3330753.735
2758,228470.9844,3330753.735
2759,228550.9844,3330753.735
2760,228630.9844,3330753.735
2761,228710.9844,3330753.735
2762,228790.9844,3330753.735
2763,267910.9844,3330753.735
2764,267990.9844,3330753.735
2765,268070.9844,3330753.735
2766,268150.9844,3330753.735
2767,268230.9844,3330753.735
2768,268310.9844,3330753.735
2769,268390.9844,3330753.735
2770,268470.9844,3330753.735
2771,268550.9844,3330753.735
2772,268630.9844,3330753.735
2773,268710.9844,3330753.735
2774,268790.9844,3330753.735
2775,268870.9844,3330753.735
2776,268950.9844,3330753.735
2777,269030.9844,3330753.735
2778,269110.9844,3330753.735
2779,269190.9844,3330753.735
2780,269270.9844,3330753.735
2781,269350.9844,3330753.735
2782,269430.9844,3330753.735
2783,269510.9844,3330753.735
2784,269590.9844,3330753.735
2785,269670.9844,3330753.735
2786,269750.9844,3330753.735
2787,269830.9844,3330753.735
2788,269910.9844,3330753.735
2789,269990.9844,3330753.735
2790,270070.9844,3330753.735
2791,270150.9844,3330753.735
2792,270230.9844,3330753.735
2793,270310.9844,3330753.735
2794,270390.9844,3330753.735
2795,270470.9844,3330753.735
2796,270550.9844,3330753.735
2797,270630.9844,3330753.735
2798,270710.9844,3330753.735
2799,270790.9844,3330753.735
2800,270870.9844,3330753.735
2801,270950.9844,3330753.735
2802,271030.9844,3330753.735
2803,271110.9844,3330753.735
2804,271190.9844,3330753.735
2805,271270.9844,3330753.735
2806,271350.9844,3330753.735
2807,271430.9844,3330753.735
2808,226550.9844,3330833.735
2809,226630.9844,3330833.735
2810,226710.9844,3330833.735
2811,226790.9844,3330833.735
2812,226870.9844,3330833.735
2813,226950.9844,3330833.735
2814,227030.9844,3330833.735
2815,227110.9844,3330833.735
2816,227190.9844,3330833.735
2817,227270.9844,3330833.735
2818,227350.9844,3330833.735
2819,227430.9844,3330833.735
2820,227510.9844,3330833.735
2821,227590.9844,3330833.735
2822,227670.9844,3330833.735
2823,227750.9844,3330833.735
2824,227830.9844,3330833.735
2825,227910.9844,3330833.735
2826,227990.9844,3330833.735
2827,228070.9844,3330833.735
2828,228150.9844,3330833.735
2829,228230.9844,3330833.735
2830,228310.9844,3330833.735
2831,228390.9844,3330833.735
2832,228470.9844,3330833.735
2833,228550.9844,3330833.735
2834,228630.9844,3330833.735
2835,228710.9844,3330833.735
2836,228790.9844,3330833.735
2837,228870.9844,3330833.735
2838,228950.9844,3330833.735
2839,229030.9844,3330833.735
2840,267830.9844,3330833.735
2841,267910.9844,3330833.735
2842,267990.9844,3330833.735
2843,268070.9844,3330833.735
2844,268150.9844,3330833.735
2845,268230.9844,3330833.735
2846,268310.9844,3330833.735
2847,268390.9844,3330833.735
2848,268470.9844,3330833.735
2849,268550.9844,3330833.735
2850,268630.9844,3330833.735
2851,268710.9844,3330833.735
2852,268790.9844,3330833.735
2853,268870.9844,3330833.735
2854,268950.9844,3330833.735
2855,269030.9844,3330833.735
2856,269110.9844,3330833.735
2857,269190.9844,3330833.735
2858,269270.9844,3330833.735
2859,269350.9844,3330833.735
2860,269430.9844,3330833.735
2861,269510.9844,3330833.735
2862,269590.9844,3330833.735
2863,269670.9844,3330833.735
2864,269750.9844,3330833.735
2865,269830.9844,3330833.735
2866,269910.9844,3330833.735
2867,269990.9844,3330833.735
2868,270070.9844,3330833.735
2869,270150.9844,3330833.735
2870,270230.9844,3330833.735
2871,270310.9844,3330833.735
2872,270390.9844,3330833.735
2873,270470.9844,3330833.735
2874,270550.9844,3330833.735
2875,270630.9844,3330833.735
2876,270710.9844,3330833.735
2877,270790.9844,3330833.735
2878,270870.9844,3330833.735
2879,270950.9844,3330833.735
2880,271030.9844,3330833.735
2881,271110.9844,3330833.735
2882,271190.9844,3330833.735
2883,271270.9844,3330833.735
2884,271350.9844,3330833.735
2885,226390.9844,3330913.735
2886,226470.9844,3330913.735
2887,226550.9844,3330913.735
2888,226630.9844,3330913.735
2889,226710.9844,3330913.735
2890,226790.9844,3330913.735
2891,226870.9844,3330913.735
2892,226950.9844,3330913.735
2893,227030.9844,3330913.735
2894,227110.9844,3330913.735
2895,227190.9844,3330913.735
2896,227270.9844,3330913.735
2897,227350.9844,3330913.735
2898,227430.9844,3330913.735
2899,227510.9844,3330913.735
2900,227590.9844,3330913.735
2901,227670.9844,3330913.735
2902,227750.9844,3330913.735
2903,227830.9844,3330913.735
2904,227910.9844,3330913.735
2905,227990.9844,3330913.735
2906,228070.9844,3330913.735
2907,228150.9844,3330913.735
2908,228230.9844,3330913.735
2909,228310.9844,3330913.735
2910,228390.9844,3330913.735
2911,228470.9844,3330913.735
2912,228550.9844,3330913.735
2913,228630.9844,3330913.735
2914,228710.9844,3330913.735
2915,228790.9844,3330913.735
2916,228870.9844,3330913.735
2917,228950.9844,3330913.735
2918,229030.9844,3330913.735
2919,229110.9844,3330913.735
2920,229190.9844,3330913.735
2921,267750.9844,3330913.735
2922,267830.9844,3330913.735
2923,267910.9844,3330913.735
2924,267990.9844,3330913.735
2925,268070.9844,3330913.735
2926,268150.9844,3330913.735
2927,268230.9844,3330913.735
2928,268310.9844,3330913.735
2929,268390.9844,3330913.735
2930,268470.9844,3330913.735
2931,268550.9844,3330913.735
2932,268630.9844,3330913.735
2933,268710.9844,3330913.735
2934,268790.9844,3330913.735
2935,268870.9844,3330913.735
2936,268950.9844,3330913.735
2937,269030.9844,3330913.735
2938,269110.9844,3330913.735
2939,269190.9844,3330913.735
2940,269270.9844,3330913.735
2941,269350.9844,3330913.735
2942,269430.9844,3330913.735
2943,269510.9844,3330913.735
2944,269590.9844,3330913.735
2945,269670.9844,3330913.735
2946,269750.9844,3330913.735
2947,269830.9844,3330913.735
2948,269910.9844,3330913.735
2949,269990.9844,3330913.735
2950,270070.9844,3330913.735
2951,270150.9844,3330913.735
2952,270230.9844,3330913.735
2953,270310.9844,3330913.735
2954,270390.9844,3330913.735
2955,270470.9844,3330913.735
2956,270550.9844,3330913.735
2957,270630.9844,3330913.735
2958,270710.9844,3330913.735
2959,270790.9844,3330913.735
2960,270870.9844,3330913.735
2961,270950.9844,3330913.735
2962,271030.9844,3330913.735
2963,271110.9844,3330913.735
2964,271190.9844,3330913.735
2965,226310.9844,3330993.735
2966,226390.9844,3330993.735
2967,226470.9844,3330993.735
2968,226550.9844,3330993.735
2969,226630.9844,3330993.735
2970,226710.9844,3330993.735
2971,226790.9844,3330993.735
2972,226870.9844,3330993.735
2973,226950.9844,3330993.735
2974,227030.9844,3330993.735
2975,227110.9844,3330993.735
2976,227190.9844,3330993.735
2977,227270.9844,3330993.735
2978,227350.9844,3330993.735
2979,227430.9844,3330993.735
2980,227510.9844,3330993.735
2981,227590.9844,3330993.735
2982,227670.9844,3330993.735
2983,227750.9844,3330993.735
2984,227830.9844,3330993.735
2985,227910.9844,3330993.735
2986,227990.9844,3330993.735
2987,228070.9844,3330993.735
2988,228150.9844,3330993.735
2989,228230.9844,3330993.735
2990,228310.9844,3330993.735
2991,228390.9844,3330993.735
2992,228470.9844,3330993.735
2993,228550.9844,3330993.735
2994,228630.9844,3330993.735
2995,228710.9844,3330993.735
2996,228790.9844,3330993.735
2997,228870.9844,3330993.735
2998,228950.9844,3330993.735
2999,229030.9844,3330993.735
3000,229110.9844,3330993.735
3001,229190.9844,3330993.735
3002,229270.9844,3330993.735
3003,229350.9844,3330993.735
3004,267670.9844,3330993.735
3005,267750.9844,3330993.735
3006,267830.9844,3330993.735
3007,267910.9844,3330993.735
3008,267990.9844,3330993.735
3009,268070.9844,3330993.735
3010,268150.9844,3330993.735
3011,268230.9844,3330993.735
3012,268310.9844,3330993.735
3013,268390.9844,3330993.735
3014,268470.9844,3330993.735
3015,268550.9844,3330993.735
3016,268630.9844,3330993.735
3017,268710.9844,3330993.735
3018,268790.9844,3330993.735
3019,268870.9844,3330993.735
3020,268950.9844,3330993.735
3021,269030.9844,3330993.735
3022,269110.9844,3330993.735
3023,269190.9844,3330993.735
3024,269270.9844,3330993.735
3025,269350.9844,3330993.735
3026,269430.9844,3330993.735
3027,269510.9844,3330993.735
3028,269590.9844,3330993.735
3029,269670.9844,3330993.735
3030,269750.9844,3330993.735
3031,269830.9844,3330993.735
3032,269910.9844,3330993.735
3033,269990.9844,3330993.735
3034,270070.9844,3330993.735
